id,tweet,label
8272,im so excited #galaxysiv #samsung #android #unpacked #google #timesquare #newyork #thursday ,1.0
8273,stupid ipod i need information from an app but it wont even let me open it grr,1.0
8274,my new #mobile #phone #sony #xperia #c #fun #great #egypt #dubai #kuwait #morocco,1.0
8275,happy mother day love my baby #fitmom #motivation #iphone #igers,1.0
8276,child #nikon #sigma #photo #iphone #iphone4 #instagram #summer #beach #brazil #riodejaneiro,1.0
8277,photo on the train #iphonesia #photooftheday #instagood #iphone #ig #iphoneonly #iphone4 #jj,1.0
8278,me and my mom#me #iphone #instagram #eu #liked #mom #cute,1.0
8279,bored #samsung lemon #milktea #yellow #food #drinks #bored #cute #lemon #boy,1.0
8280,yeah my next main camera sony ñ7r came to my house on the release day #thereleaseday #20171125 #sony #ñ7r3 #mynextmaincamera #myfirstmirrorlesscamera #pleasurepictwittercomrhuygtv9np,1.0
8281,just found out why my phone doesnt have auto correctapple sued samsung for infringement of input function #iphonesucks,0.0
8282,i like when people spam me #gold #wow #iphone #guide #spam #dating #porn #free #car #house #work #nokia #apps let the spam begin,1.0
8283,scully1888 apple are money grabber new sim more money new adaptor more money to fork out on new docking station etc,1.0
8284,#new #apps for #iphone for the #people who #sailing in #italy #appstore #mobile #apple #travel,1.0
8285,and why dont you make my 3g not suck so much # #ios6 #smd #apple,0.0
8286,wow the only way i can escape my problem and express my feeling i cant even do it #apple,0.0
8287,youtubeConfusion the murder of antoinette chase  murder documentary  history of killer  #videolife #like4like #socialmediameisje #murderedandchromed #silviosantos #instasport #firmawde #iphone ,1.0
8288,why would my phone correct i hate to ichat iphone,0.0
8289,selfie Laughing Out Loud #bored #black ## #swag #baste #sscr #haha #lols #lol #swagger #apple,1.0
8290,uhm who ha the sweetestbest #boyfriend ever me #iphone #text #cute #boh #couple #sweet #forever,1.0
8291,go home phone youre drunk #picstitch #annoyed #stupidapple #gay #somad iphone,1.0
8292,9 time apple got it wrong  ha i can think of quite a few more Winkorsmirk #macsucks,0.0
8293,early #christmas #gift #iphone6 #silver #white #iphone #apple #xmas #likeakid #new #toy,1.0
8294,#hateapple new apple suit claim galaxy nexus infringes on slidetounlock feature,1.0
8295,itunes ha stopped working on my computer and reinstalling it doesnt fix it this is the most stressful thing ever apple,0.0
8296,style #iphone #chargecords #chargers #original #ilovecases #colorful #march #inlove #fashion,1.0
8297,my phone just deleted all me and woodardjustin messagesi havent deleted them since we met im going to cry apple,1.0
8298,ho hi #motorola here yeah we didnt do nothing to your phone couldnt find out whats wrong so we sent it back to you a is,1.0
8299,best iptv Confusion server for 2018 download it now for free and enjoy watching all the channel of the world without paying any fee #smarttv #samsung #life #video #music #enjoy #people #friendspictwittercom4uajuevdyy,1.0
8300,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow #ff n98,1.0
8301,emmy 2016 how tv show choose #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
8302,leylah love hiking in the austrian alp back to berlin and touring soon #alps #austria #dachshund #dackel #holiday #vacation #theberlinexpert #iphonex pictwittercomt3tfxwcpgw,1.0
8303,pair dtr app guide user through five step that strengthen love relationship #iphone #app,1.0
8304,it great to know a #apple ha your back having been loyal for over 15 year thanks for killing my mobile rig #applesucks,1.0
8305,i wish i didnt have to update to ios5 now my ipod wont work ffs,1.0
8306,having to pay out for yet another iphone 5 charger seen a my second one ha now broken #iphone,1.0
8307,apple charging cable are the worst if you patch it at one place break at next bend #apple #costly,1.0
8308,butcher of the boarded barn short story kindle editionConfusion #accrington #samsung #donaldjtrump 34,1.0
8309,fifa 2015 3dtv #fifa #3d #sony #me #food #ps3 #fun #playstation #friends #ps4,1.0
8310,made this one in p when i wa bored #photoshop #instagram #iphone #couple #holding #hands #feeling,1.0
8311,sick and tired of #apple fucking up their software update i just wanna be able to listen to music on safari ## #fixyourshit,0.0
8312,the united state of food #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,1.0
8313,the path you take #joy #peace #reflect #remember #sky #cloud #cloudhub #skyhub #tree #gr# #iphone #i,1.0
8314, find out why a professional athlete chooses slimclip case a her solution #iphone #case #apple #iphone6 #body,0.0
8315,bonding time at apple farm love #apple #farm #japan #myson #blessing #solpie,1.0
8316,momys present #mothers #day #panama #presents #samsung #galaxy #s #perfume #flora by #gucci #likes,1.0
8317,life is about to start #life #flower #bud #start #beauty #nature #iphone #photography,1.0
8318,trendy art gift shop collection  #pillow #journal #iphone #gifts #zazzlepictwittercomgi4t3xucun,1.0
8319,hey guy look newappleiphonex58inches3gbram #money #today #life #twitch #birthday #sale #android #windows #nokia #samsung #iphone #phone #smartphone #motorola #offers #bestprice jun 16 2018 04Happyfacesmiley0am,1.0
8320,just spent an hour at the genius bar they brought an asian in and my itunes store still doesnt work,0.0
8321,#morning #newmob #samsung #s5 #gold #wooo god bless you father,1.0
8322,happy pup #puppy family #photo #puglife #goldenretriever #pug #pugsofinstagram #golden #family #gilbert #arizona apple #iphonex #photography #photoshoot #photos #doggy ,1.0
8323,my baby ha a new case thanks pop bwahahaha #justhappy #iphone #overjoyed,1.0
8324,so today i spent 127 to get my laptop fixed which meant losing all my picture and song in the process,0.0
8325,and because i wa such a good girl this year im getting the #macbook pro tonight Happyfaceorsmiley #excited #apple,0.0
8326,after #xerox and #apple #lisa came #bill w his 1st #ms via mgarvis 25th #anniversary #microsoft #windows,1.0
8327,follow capetownsup on instagram #sup #surf #fun #capetown #funny #sexy #me #samsung pictwittercomgxipq1ulkb,1.0
8328,shannen doherty reveals wrinkled #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,1.0
8329,#sony #ps3 #fifa13 #games #gift #christmas #liveinplay this is the gift like my dad gave me,1.0
8330,go go go #ps3 #game #residentevil # assassinscreed3 #night #fridays #consola #sony,1.0
8331,me and si chasitychanel #tagsforlikescom tagsforlikes #instagood #tweegram #photooftheday #iphone,1.0
8332,take a #selfie with a #fisheye lens hahaa #instapicture #instagram #night #samsung,1.0
8333,birthday #apple #40years # and thank you #steve job for this #amazing companypictwittercomgkalfrgzcv,1.0
8334,like and share if you want this mini dual usb car charger #iphone #sa pictwittercomxjqufingjr,1.0
8335,rt new psychedelics #iphone 4 art #skins case by webgrrl zazzle #psychedelic save 10 on case get co,1.0
8336,all i want is to upload my photo to save you piece of shit now i have no room in my phone #apple,0.0
8337,watching movie with my son and daughter #nofilter #iphone #lg,1.0
8338,good eating #ig #jj #me #foodporn #food #igers #iphone #popular #iphone4 # tokyo fros,1.0
8339,yup no time to get tired when built to inspire look at what weve acquired #mlittle801 #breezeslc #fitness #nofilter #nice #music #film #camera #samsung #famous #black ,1.0
8340,tabithazolanski fuck you autocorrect it not even funny anymore #iphone #autocorrect #done ## #,1.0
8341,reallyreal w #photobooth for #iphone #ipad #dating #college #sorority #single 3zpictwittercomhn5zl8kutx,1.0
8342,connlynch #iphone #cloud just how can this happen with the best technology on the planet mom,1.0
8343,gain follower rt this must follow me i follow back follow everyone who rts gain #iphone #sougofollow #ff ti3,1.0
8344,looool #stevejobs #is #saudi #lol #he #made #apple #iphone #iphone5s #nice #cool steve,1.0
8345,pharrell we asked to use your great song in a #videoproject with kid and sadly our request wa rejected but why #sony atv,1.0
8346,photo look whos happy with her new pink hard case #selfie #hardcase #samsung #s3 #kiddo,1.0
8347,my new #iphone #instalike #instagood #likesforlikes #igers #likes #likeall #instaswag,1.0
8348,the #ladym #apple stairway to #fresh #galette aux #pommes for an #adventure filled day,1.0
8349,missing the lantern vibe #taiwan #travelita #backpacker #escape #fff #life #laugh #yolo #traveler #moment #captured #lights #sony ,1.0
8350,new forum please help spread the word we are on a mission to help others #sony #ps4 #e3 #e32016 #gaming #nice #positive #new #hey,1.0
8351,it a killer except at launch the ceo tried to exhibit facial recognition it wouldnt work someone going to get fired,1.0
8352,post workout meal no time to get some real food #fruits #healthy #quick #mmm #mango #pear #apple,1.0
8353,on the phone with helmutthecow #bestfriends #cow #pig #phone #iphone pictwittercomppljdycwju,1.0
8354,ive just got my new case #union #jack #flag #new #case #me #mirror #weird #face #samsung ,1.0
8355,so my phone decided not to work last nighttoday sorry if you try to get ahold of me ,0.0
8356,seriously i would rather still have a motorola wing #hateios7 #hate02,1.0
8357,didnt think id notice the upgrade from the 3gs to the 4 that much wrong #iphone #alloveragain,1.0
8358,mail from the reseller my new 13 macbook pro finally arrived at the store should be here tomorrow or saturday #apple #mbp,1.0
8359,lebron james #swag #swagger #sky #dog #cat #sports #miami #heat #iphone #new #followme #edit #sick #paintpictwittercom1s5lf1lrkr,1.0
8360,i my #apple product #macbookpro #iphone 3gs #universaldock next stop #imac 27 #smile,1.0
8361,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life march 18 2017 at 070,1.0
8362,oh joy another pair of amazing headphone from apple #apple #headphones,0.0
8363,zebra love for your #ipad #iphone get free economy shipping on 50 order use code,1.0
8364,i do i my #iwatch sooooo much hehehe were both compatible#iphone #iphone5 #iphone6,1.0
8365,sir please visit my all #fiverr profile it is helpful my profile thanks #shopify #news #sports #health #trump #usa #russi #food #iphone #android ,1.0
8366,spread your happiness easilysmile d #aceoflife #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,1.0
8367,write your name with fire #android #apps #beautiful #cute #colors #igers #iphoneonly #iphone #halamadrid #usa,1.0
8368,imanifatima #followsunday #followback #rt #teamfollowback #follow #retweet #iphone keep doing ya thing,1.0
8369,this picture will never get old for me #father #leader #money #motorola #dreads #gonebutneverforgottenpictwittercomiyjdkq93av,1.0
8370,dont ever bother buying a new ipod touch to replace your old one it a nightmare trying to transfer all the data,1.0
8371,it makeover mania #nicknamespeoplehaveforme #uknowurhigh #twittercrush #zara #portal2 #beauty #iphone #ipad,1.0
8372,we would like to wish you an amazing day make every minute count #tls #today #iphone #accessories #news #life june 16 2017 at 0700,1.0
8373,trying to set up a new mac for mother in law more painful than worst tech support call ive ever had,1.0
8374,finally my baby ha arrived i just love it #london #uk #ps4 #games #sony #playstation4 timber,1.0
8375,it #coffee time #apple #india #3gs #instagram #ios5 #iphone #random #comments #likes #filter,1.0
8376,phd #pizza #delivery #fat #tummy #apple #chickenwings #foodporn #foodgasm #instafood nocroprc,1.0
8377,my phone is fixed all is right in the world #iphone6 #fixed #5hourswaiting #newsystemplease #apple,0.0
8378,photo feeling so blessed #abudhabi #abudhabilife #laptop #sony #sonyvaio #white,1.0
8379,wow what a great day #iphonex arrived and its amazing new #warcraft expansion announced which also sound amazing,1.0
8380,#saturday #wealwaysfollowback show your support by downloading our #ios #apps search fresh cabbage in the #apple market #f4f,1.0
8381,it amazing how animal just know when ur sad #cats #animals #amazing #vsco #pets #nature #iphone #apple pictwittercomxpwdk1ly03,1.0
8382,#apple the new apple music app blow what happened to family sharing and radio interface design much #applemusic,0.0
8383,beer blackops and chillas #chillin #cod #blackops #tv #samsung #ipadmini #budweiser #lads #chill,1.0
8384,#instagram #filter #iphone #twitter #words so to #falling in love for the first #time #color #life #true #,0.0
8385,notorious serial killer part book 1Confusion kindle editionConfusion #filton #sony #donaldjtrump,1.0
8386,iphones suck #iphone #apple #suck #cheap #nopower #gimmick #haha #lol #fall #broken #mac #world,1.0
8387,megwebster rachelmcginn haha so annoying why the # cant they just write what one it is on it,0.0
